post_id,external_post_id,platform_name,page_name,content_type,full_date,reach,engagement_count,engagement_rate,virality_score,caption,loaded_comment_count,positive_comment_count,sentiment_ratio
1060,Wg1qK9QDFMs,youtube,Trung Nguyên Legend,video,2024-04-09,860,14,1.6279,0.0,CÀ PHÊ TRIẾT ĐẠO | Cà phê và tinh thần cải cách tự do cấp tiến của Sydney Smith,1,0,0.0
502,J8O152F6znU,youtube,Trung Nguyên Legend,video,2024-12-14,275,14,5.0909,0.0,☕Hướng dẫn pha chế Cà phê Shakerato – Nét đẹp giao thoa kích thích vị giác🍸,1,1,100.0
454,gtxLOltwdrY,youtube,Trung Nguyên Legend,video,2025-11-17,252,14,5.5556,0.0,Nghệ thuật truyền thông và gây sức ảnh hưởng,1,0,0.0
546,32DRERJbyic,youtube,Cong Caphe,video,2019-08-27,746,13,1.7426,0.0,HƯƠNG VỊ TRUYỀN THỐNG MÙA TRUNG THU | TRADITIONAL MOONCAKE | CỘNG CAPHE,0,0,
1065,0xnm52p11kc,youtube,Trung Nguyên Legend,video,2024-03-20,492,13,2.6423,0.0,Eugénia das Neves -Miss Grand Angola trải nghiệm cà phê phin tại Thế Giới Cà Phê Trung Nguyên Legend,1,1,100.0
390,wUG91htxeE4,youtube,Trung Nguyên Legend,video,2026-05-25,225,13,5.7778,0.0,‘21 Bài Học Cho Thế Kỷ 21’: Thế Giới Trong Thời Đại Bất Định.,1,0,0.0
1242,47JmhMG77eM,youtube,Trung Nguyên Legend,video,2021-11-26,1944,13,0.6687,0.0,Hướng dẫn pha chế | Cà phê G7 3in1 Chanh đào đá xay,2,0,0.0
1123,X9oPWFREFlk,youtube,Trung Nguyên Legend,video,2023-05-24,588,13,2.2109,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà báo Khổng Loan,1,0,0.0
1001,boAnVptyOh8,youtube,Trung Nguyên Legend,video,2024-12-10,267,13,4.8689,0.0,🎄✨Hướng dẫn pha chế thức uống mùa Giáng Sinh 2024: ☕Drip Coffee Chocolate X'Mas❄️,0,0,
1071,S4JQ6kcCAdU,youtube,Trung Nguyên Legend,video,2024-03-09,512,13,2.5391,0.0,"Những hình ảnh đầu tiên của ""Ngày hội cà phê miễn phí"" tại Bảo tàng thế giới cà phê",1,0,0.0
958,4CgEI9VUBT8,youtube,Trung Nguyên Legend,video,2025-03-17,474,13,2.7426,0.0,Du khách trải nghiệm Thiền Cà Phê của Trung Nguyên Legend tại Lễ hội Cà phê Buôn Ma Thuột 2025,0,0,
465,XO4nrlYg8EU,youtube,Trung Nguyên Legend,video,2025-08-30,318,13,4.0881,0.0,📚✨ TRUNG NGUYÊN LEGEND LAN TỎA NĂNG LƯỢNG TRI THỨC – KHỞI NGHIỆP KIẾN QUỐC CHO THANH NIÊN VIỆT,2,0,0.0
1131,xRHz57o4RFg,youtube,Trung Nguyên Legend,video,2023-05-15,413,13,3.1477,0.0,"Hành trình trải nghiệm Lối Sống Tỉnh Thức - Bà Eva Kurniati Situmorang, Lãnh sự Indonesia",1,0,0.0
559,uwoqoTsVREU,youtube,Cong Caphe,video,2018-12-20,2890,13,0.4498,0.0,ĐỒ UỐNG CÓ GỪNG | GINGER DRINKS | CỘNG CAPHE,0,0,
954,LHhWhp7-XWQ,youtube,Trung Nguyên Legend,video,2025-04-26,948,13,1.3713,0.0,🍋 Citrus Awakening Coffee – Hòa âm của đất trời ngày thống nhất ☕️,0,0,
872,bzYFhcM3GpQ,youtube,Trung Nguyên Legend,video,2026-03-28,1975,13,0.6582,0.0,🌟 ĐỌC SÁCH GIÚP RÈN LUYỆN BẢN LĨNH NGƯỜI LÍNH 📖,0,0,
830,DM221VxLqcA,youtube,Trung Nguyên Legend,video,2026-04-08,896,13,1.4509,0.0,❤️Những khoảnh khắc ấn tượng của Hành trình Từ Trái Tim tại Trường Đại Học Tây Bắc,0,0,
1297,diq_wpIIQ2M,youtube,Trung Nguyên Legend,video,2020-07-31,813,13,1.599,0.0,Legend sữa đá sả mật ong - Năng lượng tinh hoa núi rừng cho sức khỏe khang kiện,2,0,0.0
456,V0HVVrthKuo,youtube,Trung Nguyên Legend,video,2025-11-03,397,13,3.2746,0.0,CÀ PHÊ TRIẾT ĐẠO | Văn minh cà phê Ottoman - Hơn cả một thức uống,1,1,100.0
1377,yhN3H3j3LAw,youtube,Trung Nguyên Legend,video,2019-06-28,592,13,2.1959,0.0,"Sách quý đến với cán bộ, chiến sĩ, thanh niên và học sinh huyện Phú Quốc",1,0,0.0
473,9c7dXe-4PMo,youtube,Trung Nguyên Legend,video,2025-05-10,808,13,1.6089,0.0,☕Cà phê G7 Gold x Tuần lễ Hàng Việt Nam tại Malaysia,0,0,
1324,rTVQ0PuNzic,youtube,Trung Nguyên Legend,video,2020-01-14,929,13,1.3994,0.0,Hành Trình Từ Trái Tim đến với trường Cao đẳng Công Nghiệp Huế,1,0,0.0
913,Iu0mWlymTBI,youtube,Trung Nguyên Legend,video,2025-12-02,394,13,3.2995,0.0,Vì sao pháp luật là nền tảng của một quốc gia hùng mạnh?,1,0,0.0
1076,97NiUTcJ988,youtube,Trung Nguyên Legend,video,2024-02-14,819,13,1.5873,0.0,Miss Grand International 2023 trải nghiệm tuyệt phẩm cà phê Trung Nguyên Legend,0,0,
1367,oT9wgyHwH_Y,youtube,Trung Nguyên Legend,video,2019-08-19,384,13,3.3854,0.0,Hành Trình Từ Trái Tim đến với Trường CĐ Kinh Tế - Kế Hoạch Đà Nẵng,1,0,0.0
572,0LNAtQxVcbI,youtube,Gong Cha Vietnam,video,2018-07-23,2966,13,0.4383,0.0,Gong Cha 6s TVC,2,0,0.0
548,BN8pziV7UDw,youtube,Cong Caphe,video,2019-07-03,1968,13,0.6606,0.0,SỮA CHUA NẾP CÀ PHÊ | YOGHURT W. COFFEE & PURPLE STICKY RICE | CỘNG CÀ PHÊ |,1,0,0.0
523,-FPC_ylmDSM,youtube,Trung Nguyên Legend,video,2024-08-30,512,13,2.5391,0.0,Trung Nguyên Legend tham gia Triển lãm Anuga Select India 2024 tại Ấn Độ,0,0,
1383,XWm8RjaAdKY,youtube,Trung Nguyên Legend,video,2019-06-20,744,13,1.7473,0.0,Hành trình Từ Trái Tim đưa bộ sách truyền cảm hứng đến Bạch Long Vĩ - hòn đảo xa nhất Vịnh Bắc Bộ,1,0,0.0
503,wHXCqn6Xx9I,youtube,Trung Nguyên Legend,video,2024-12-13,414,12,2.8986,0.0,🎄✨Hướng dẫn pha chế thức uống mùa Giáng Sinh 2024: Christmas Americano❄️☃️,0,0,
15,hYmpm8ZYYuI,youtube,Highlands Coffee Vietnam,video,2023-03-31,3470,12,0.3458,0.0,"HIGHLANDS COFFEE® || TRÀ DƯA HẤU VẢI, THỬ NGAY!",1,0,0.0
543,bf-6MpkFt_U,youtube,Cong Caphe,video,2020-07-15,1010,12,1.1881,0.0,VINA-CANO CỐT DỪA / How to make: Iced Vina-Cano with Coconut Milk from Cong Caphe,0,0,
455,bbmLq5Yy4xo,youtube,Trung Nguyên Legend,video,2025-11-14,222,12,5.4054,0.0,Cảm thụ và phê bình nghệ thuật trọn vẹn hơn,1,0,0.0
1282,dl7ppEH0_t8,youtube,Trung Nguyên Legend,video,2020-10-03,2055,12,0.5839,0.0,Tuyệt phẩm cà phê Dalgona Caramel,1,0,0.0
1385,BQKvZajaHyw,youtube,Trung Nguyên Legend,video,2019-06-18,842,12,1.4252,0.0,Hành trình Từ Trái Tim trao sách quý đến xã đảo Ngọc Vừng - Quan Lạn,1,1,100.0
1029,H1l5KPESilY,youtube,Trung Nguyên Legend,video,2024-09-17,487,12,2.4641,0.0,Á hậu Ngọc Hằng ấn tượng với thiết kế đặc biệt của mô hình Trung Nguyên E-Coffee phiên bản 2024,0,0,
520,qCjtx5BldBU,youtube,Trung Nguyên Legend,video,2024-09-18,499,12,2.4048,0.0,Thương hiệu nói lên tất cả! Khách hàng hào hứng chia sẻ về Trung Nguyên E-Coffee phiên bản 2024,1,0,0.0
577,zuK9aB29Gbk,youtube,Cheese Coffee,video,2026-01-28,264,12,4.5455,0.0,CHEESE COFFEE VISUALIZE - WE ARE THE COLORS,0,0,
1246,xrBXDcCzLpw,youtube,Trung Nguyên Legend,video,2021-11-15,1134,12,1.0582,0.0,COLDBREW KIM QUẤT SẢ | Liệu pháp thanh lọc Thân - Tâm - Trí,2,1,50.0
581,lUMGgC5vo7c,youtube,Cheese Coffee,video,2022-12-06,400,12,3.0,0.0,Italian Tiramisu Frappese | Cheese Coffee,0,0,
997,PLw-9C06Qdg,youtube,Trung Nguyên Legend,video,2024-12-16,231,12,5.1948,0.0,🎄✨Hướng dẫn pha chế thức uống mùa Giáng Sinh 2024: Cappuccino Mocha X-Mas❄️☃️,0,0,
425,QCinRapXKXY,youtube,Trung Nguyên Legend,video,2026-04-01,209,12,5.7416,0.0,Hành trình Từ Trái Tim: Buôn Ma Thuột - Ngọc Hồi - Đà Nẵng - Hà Nội,3,0,0.0
1130,gJp5FB282Vw,youtube,Trung Nguyên Legend,video,2023-05-17,651,12,1.8433,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Á hậu Hoàng My,0,0,
112,Sw6swJZUiXc,youtube,Highlands Coffee Vietnam,video,2022-03-14,97427,12,0.0123,0.0,HIGHLANDS COFFEE || LÀM GÌ THÌ LÀM - TỚI HIGHLANDS CÀ PHÊ CÁI ĐÃ! - 30 giây,0,0,
1140,fT4Q1SNJmBI,youtube,Trung Nguyên Legend,video,2023-04-28,809,12,1.4833,0.0,"Hành trình trải nghiệm Lối Sống Tỉnh Thức - Enrico Padula, Tổng Lãnh sự Ý tại TP. HCM",0,0,
10,JCGfJoOYANE,youtube,Highlands Coffee Vietnam,video,2023-10-15,3042,12,0.3945,0.0,"HIGHLANDS COFFEE | SÁNG HỨNG KHỞI, TỚI HIGHLANDS",0,0,
401,2i_SZvdebgw,youtube,Trung Nguyên Legend,video,2026-04-12,1197,12,1.0025,0.0,🌈 KHƠI DẬY NIỀM TIN - VỮNG VÀNG BIÊN CƯƠNG TỔ QUỐC! 📚,0,0,
1376,hbKkzBD2Ol0,youtube,Trung Nguyên Legend,video,2019-06-29,695,12,1.7266,0.0,Hành trình Từ Trái Tim trao tặng sách quý đổi đời đến chiến sĩ và nhân dân Đảo Thổ Chu - Kiên Giang,0,0,
25,eR_FX8e6n7o,youtube,Highlands Coffee Vietnam,video,2023-01-01,1612126,12,0.0007,0.0,HIGHLANDS COFFEE® || ĐÓN TẾT NÀY THẬT KHÁC LẠ CÙNG GAME ‘’THẬT HAY THÁCH’’,2,1,50.0
414,jOZYF9dv_O8,youtube,Trung Nguyên Legend,video,2026-04-05,2080,12,0.5769,0.0,📚 Hành Trình Từ Trái Tim đến với Học viện Hành chính và Quản trị Công  ❤,0,0,
1160,YRETlxOf8t0,youtube,Trung Nguyên Legend,video,2023-03-14,778,12,1.5424,0.0,"Du khách Lễ hội Buôn Ma Thuột trải nghiệm tour đạp xe, leo núi, chèo thuyền vượt thác",2,0,0.0
1352,swjEyB6QjqY,youtube,Trung Nguyên Legend,video,2019-09-18,532,12,2.2556,0.0,Hành trình từ Trái tim trao tặng sách quý trên mảnh đất phù sa,1,0,0.0
104,dcy2UIgiW8E,youtube,Highlands Coffee Vietnam,video,2022-11-01,4824,12,0.2488,0.0,HIGHLANDS COFFEE || HIGH-LÊN LÊN DEAL - SINH NHẬT 23 TUỔI,1,0,0.0
1364,r-eVFWWsecU,youtube,Trung Nguyên Legend,video,2019-08-27,439,12,2.7335,0.0,Hành trình Từ Trái Tim đến với Trường CĐ Giao Thông Vận Tải Trung Ương VI,2,1,50.0
1069,ISLPlwBCE08,youtube,Trung Nguyên Legend,video,2024-03-12,504,12,2.381,0.0,Trung Nguyên Legend phục vụ hàng ngàn ly cà phê năng lượng miễn phí tại Buôn Ma Thuột,0,0,
1298,cx1PB2DEsYM,youtube,Trung Nguyên Legend,video,2020-07-13,1741,11,0.6318,0.0,Legend Passiona Sữa Gừng - Năng lượng tinh hoa núi rừng cho sức khỏe khang kiện,1,0,0.0
108,oVkRHaazqFE,youtube,Highlands Coffee Vietnam,video,2022-03-30,2118,11,0.5194,0.0,HIGHLANDS COFFEE || LÀM GÌ THÌ LÀM - TỚI HIGHLANDS CÀ PHÊ CÁI ĐÃ! - CARAMEL PHIN FREEZE,1,0,0.0
541,I4tnRY9bgio,youtube,Cong Caphe,video,2021-05-04,950,11,1.1579,0.0,QUẦY LƯU NIỆM CỘNG / Our Signature Merchandise,0,0,
1328,I3Trt1M3FJI,youtube,Trung Nguyên Legend,video,2019-12-27,603,11,1.8242,0.0,Đón chờ #TetKhacBiet #TetDacBiet cùng #TrungNguyenLegend,0,0,
570,ZO5-AwB8XmM,youtube,Cong Caphe,video,2018-06-20,1910,11,0.5759,0.0,CỘNG - YERSIN | MỜI BẠN GHÉ CỘNG | CỘNG CAPHE,0,0,
1296,pSC3zqTTQN8,youtube,Trung Nguyên Legend,video,2020-08-01,907,11,1.2128,0.0,Bộ ba năng lượng - Chào hè thanh mát,0,0,
964,udxAykPEk7o,youtube,Trung Nguyên Legend,video,2025-03-12,905,11,1.2155,0.0,"Trung Nguyên Legend tham gia Hội nghị Giao thương Quốc tế - Kết nối, nâng tầm cà phê Việt",0,0,
1092,rWSnClQcxBE,youtube,Trung Nguyên Legend,video,2023-11-23,601,11,1.8303,0.0,Bảo tàng Thế giới Cà phê #5nam5trieudukhach - Triệu lời tri ân tới những người yêu và đam mê cà phê,0,0,
97,XICrA8ThhFc,youtube,Highlands Coffee Vietnam,video,2022-12-09,299,11,3.6789,0.0,Với #HighlandsCoffee cộng đồng là Tương Trợ Nhau #HighlandsCoffeeLàCủaChúngMình,0,0,
1402,tjCNkTe6P2Q,youtube,Trung Nguyên Legend,video,2019-04-23,632,11,1.7405,0.0,Nhật Ký Hành Trình Từ Trái Tim: Hải Phòng - Đồ Sơn,0,0,
434,3Elln2Borvc,youtube,Trung Nguyên Legend,video,2026-03-26,295,11,3.7288,0.0,Nhật ký Hành trình Từ Trái Tim – Tri thức và bản lĩnh thắp sáng khát vọng tuổi trẻ,1,0,0.0
436,dO1Sp9xk-Bc,youtube,Trung Nguyên Legend,video,2026-03-25,1286,11,0.8554,0.0,"🌟 ""Giáo dục và tri thức là con đường bền vững nhất để phát triển tương lai!""",0,0,
1387,W-2gat58Kd4,youtube,Trung Nguyên Legend,video,2019-06-17,721,11,1.5257,0.0,[Hành trình từ Trái tim] Công bố hành trình Biển Đảo,0,0,
138,Ys8_vNN8Y7I,youtube,Highlands Coffee Vietnam,video,2019-11-04,1623,11,0.6778,0.0,ĐẠI TIỆC HIGHLANDS COFFEE 20 NĂM - GẮN KẾT NIỀM TỰ HÀO ĐẤT VIỆT,1,0,0.0
575,uA-jT_5D19U,youtube,Cheese Coffee,video,2026-01-28,193,11,5.6995,0.0,CHEESE COFFEE VISUALIZE - SONDER,0,0,
116,tsa0qDkQtjU,youtube,Highlands Coffee Vietnam,video,2021-02-05,2997,11,0.367,0.0,"HIGHLANDS COFEE || PHINDI HẠNH NHÂN - ÊM CHẤT PHIN, ÊM KHỞI ĐẦU MỚI (Sau Tết - 6s)",2,1,50.0
430,5jdTj_rLVJM,youtube,Trung Nguyên Legend,video,2026-03-29,341,11,3.2258,0.0,Lan tỏa khát vọng Khởi nghiệp - Kiến quốc đến thế hệ trẻ tại thủ phủ cà phê Việt Nam,0,0,
457,AMjD1L-iVHU,youtube,Trung Nguyên Legend,video,2025-11-01,311,11,3.537,0.0,CÀ PHÊ TRIẾT ĐẠO | Cà Phê - Năng Lượng Của Nền Kinh Tế Sáng Tạo,0,0,
489,vZloh0XRHxI,youtube,Trung Nguyên Legend,video,2025-01-25,391,11,2.8133,0.0,🌸 Đón Xuân Ất Tỵ thật ấm áp với người thân yêu bên tách Cà phê Gừng Chuối kết hợp G7 Gold Motherland,0,0,
1339,gO2WhhvtaHw,youtube,Trung Nguyên Legend,video,2019-11-12,933,11,1.179,0.0,Hành Trình Từ Trái Tim đến với Trường Cao đẳng nghề Việt Nam - Hàn Quốc TP. Hà Nội,0,0,
6,JQqQM8XbZd0,youtube,Highlands Coffee Vietnam,video,2024-01-05,2720,11,0.4044,0.0,"HIGHLANDS COFFEE || TẶNG VẠN THẺ VÀNG, TRÚNG XE BẠC TỶ",1,0,0.0
95,jkHvqKn-9Cw,youtube,Highlands Coffee Vietnam,video,2022-12-14,524,11,2.0992,0.0,Với Highlands Coffee® cộng đồng là Chung Đam Mê 💪 HighlandsCoffee #HighlandsLàCủaChúngMình,1,0,0.0
918,jbyb9pP7olE,youtube,Trung Nguyên Legend,video,2025-11-20,241,11,4.5643,0.0,Vươn ra vũ trụ là vấn đề sống còn với loài người,1,0,0.0
500,dmkhfDmLnQA,youtube,Trung Nguyên Legend,video,2024-12-20,191,10,5.2356,0.0,🎄✨ Hướng dẫn pha chế Starry Coffee Xmas ➖ Mứt táo quế kết hợp cùng G7 Hòa Tan Đen đậm vị ☃️,0,0,
41,p312WNsYmZY,youtube,Phuc Long,video,2026-03-12,2061,10,0.4852,0.0,"Mời người đẹp ghé thăm khu vườn nhà ""ngon lành"" của Phúc Long🐝✨",0,0,
841,AqWPjPsVWH8,youtube,Trung Nguyên Legend,video,2026-04-06,1532,10,0.6527,0.0,"Hành trình Từ Trái Tim tiếp tục vượt núi đến bản làng, tiếp lửa khát vọng lớn",0,0,
899,QExDCiDO30Y,youtube,Trung Nguyên Legend,video,2026-01-10,400,10,2.5,0.0,Hàng quán cà phê và hành trình truy cầu hạnh phúc đích thực.,0,0,
908,ce5dxZPX7Ww,youtube,Trung Nguyên Legend,video,2025-12-10,367,10,2.7248,0.0,Trải nghiệm nghi thức Thiền Cà Phê đặc biệt tại Vườn Zen,0,0,
914,qIRFsMMZq8c,youtube,Trung Nguyên Legend,video,2025-11-29,351,10,2.849,0.0,Sức mạnh đồng tiền len lỏi từng ngóc ngách đời sống nhân loại,0,0,
1030,IIvIkH1M1h0,youtube,Trung Nguyên Legend,video,2024-09-17,553,10,1.8083,0.0,Hoa hậu Bảo Ngọc được truyền cảm hứng khi trải nghiệm mô hình Trung Nguyên E-Coffee phiên bản 2024,0,0,
1053,dAlbXGdH4VM,youtube,Trung Nguyên Legend,video,2024-05-25,432,10,2.3148,0.0,Hoa Hậu Hòa Bình Indonesia - Ritassya Wellgreat trải nghiệm Trung Nguyên Legend Cà Phê Sữa Đá,0,0,
1384,fAwDJMeeAGQ,youtube,Trung Nguyên Legend,video,2019-06-19,374,10,2.6738,0.0,Hành trình Từ Trái Tim đem “Mật mã thành công” đến huyện đảo Cô Tô,1,0,0.0
558,nABSATKh5GE,youtube,Cong Caphe,video,2019-02-02,812,10,1.2315,0.0,"CỘNG - ""TỔNG KẾT NĂM HỌC"" 2018 | CỘNG CAPHE",0,0,
542,z3u0B_QLGzg,youtube,Cong Caphe,video,2020-07-15,1138,10,0.8787,0.0,VINA-CANO DƯA HẤU / How to make: Iced Vina-Cano with Watermelon Juice from Cong Caphe,0,0,
1128,qudr4N4XLPo,youtube,Trung Nguyên Legend,video,2023-05-20,439,10,2.2779,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà báo Hoàng Thiên Nga,0,0,
488,MaGbWfQUIXw,youtube,Trung Nguyên Legend,video,2025-01-28,465,10,2.1505,0.0,🌸TẾT THÊM NĂNG LƯỢNG CÙNG HỘP QUÀ TẾT G7 GOLD🌸,0,0,
486,a0IluRLh1aQ,youtube,Trung Nguyên Legend,video,2025-02-01,522,10,1.9157,0.0,"🌸 CÀ PHÊ HOA CÚC – TẾT THANH TAO, VỊ NGỌT SẮC XUÂN! 🌼",0,0,
479,FSZrXemK_nU,youtube,Trung Nguyên Legend,video,2025-03-12,775,10,1.2903,0.0,Buôn Ma Thuột sáng nay có gì? Một ly cà phê tỉnh thức cho ngày mới!,0,0,
475,VWceMC6UmY0,youtube,Trung Nguyên Legend,video,2025-04-21,1009,10,0.9911,0.0,☕Cà phê Sữa Cốm Lá Nếp 🎋 chào mừng Lễ kỷ niệm #30thang4 💫,0,0,
444,XYPLX6ayeoY,youtube,Trung Nguyên Legend,video,2026-01-08,222,10,4.5045,0.0,Nghệ thuật chế tác công cụ dụng cụ thưởng lãm cà phê.,0,0,
427,pNhFnUAWlY4,youtube,Trung Nguyên Legend,video,2026-03-30,1729,10,0.5784,0.0,"Hơn cả một cuốn sách, Hành trình Từ Trái Tim mang đến tầm nhìn và niềm tin cho thế hệ trẻ! 📖✨",0,0,
419,xLCWvd-BTjs,youtube,Trung Nguyên Legend,video,2026-04-03,1217,10,0.8217,0.0,"Sinh viên sẽ được tiếp thêm ý chí, nghị lực và đặc biệt là tinh thần khởi nghiệp từ sách quý đổi đời",0,0,
392,0RicgleQFkM,youtube,Trung Nguyên Legend,video,2026-05-01,237,10,4.2194,0.0,"Phương Linh, Mỹ Anh kể câu chuyện “di sản sống” cà phê tại Buôn Ma Thuột",0,0,
181,_D7EBQa5qnw,youtube,Highlands Coffee Vietnam,video,2017-12-22,3289,10,0.304,0.0,HIGHLANDS COFFEE - FREEZE CACAO,0,0,
7,JaXcw1Sn0ao,youtube,Highlands Coffee Vietnam,video,2023-11-14,1522,10,0.657,0.0,HIGHLANDS TẶNG THẺ XINH! Mừng 24 Năm Chúng Mình #highlandscoffee #HighlandsMungSinhNhat,0,0,
114,TxQGqyqlvy8,youtube,Highlands Coffee Vietnam,video,2022-01-13,2606919,10,0.0004,0.0,HIGHLANDS COFFEE || TRÀ SEN VÀNG - TRÀ ĐI RỒI TÍNH - TVC 15s,0,0,
111,RN0NHJGOjv4,youtube,Highlands Coffee Vietnam,video,2022-03-14,1854743,10,0.0005,0.0,HIGHLANDS COFFEE || LÀM GÌ THÌ LÀM - TỚI HIGHLANDS CÀ PHÊ CÁI ĐÃ! - 15 giây,3,0,0.0
105,peSAOGieUlU,youtube,Highlands Coffee Vietnam,video,2022-07-06,848044,10,0.0012,0.0,"HIGHLANDS COFFEE || TRÀ NHIỆT ĐỚI MƠ SƠRI - KHUẤY ĐẢO NGÀY VUI, XOÁY BAY BUỒN CHÁN",0,0,
415,L8Hbykfd8qI,youtube,Trung Nguyên Legend,video,2026-04-05,1336,9,0.6737,0.0,"Hành trình Từ Trái Tim - ""Nơi trái tim kết nối trái tim"" - Cùng đánh thức khát vọng kiến quốc! ✨",0,0,
1013,rTR2AK2Roqo,youtube,Trung Nguyên Legend,video,2024-11-08,1689,9,0.5329,0.0,John Broadus Watson và văn hóa “Coffee Break” biểu dương lối sống sáng tạo,0,0,
143,aSQws--XWNE,youtube,Highlands Coffee Vietnam,video,2019-10-25,1890,9,0.4762,0.0,Highlands Coffee 20 Năm - Cảm ơn khách hàng Highlands Coffee,0,0,
1079,xiNMhnAs0xY,youtube,Trung Nguyên Legend,video,2024-02-09,1261,9,0.7137,0.0,Miss Grand International 2023 khám phá Bảo tàng Thế giới Cà phê,0,0,
875,2hgQgWn7k2M,youtube,Trung Nguyên Legend,video,2026-03-27,844,9,1.0664,0.0,📚Hành Trình Từ Trái Tim đến với trường Đại học Nông Lâm TP. Hồ Chí Minh,0,0,
1287,ykl84Wjgfm0,youtube,Trung Nguyên Legend,video,2020-10-01,1390,9,0.6475,0.0,Cà phê ca cao thạch đậu đỏ - Bí quyết tìm người thương ngày thất tịch,0,0,
1064,7or7wlnwCuc,youtube,Trung Nguyên Legend,video,2024-03-23,411,9,2.1898,0.0,Skarxi Marie - Hoa hậu Hòa bình cộng hòa Dominica 2023 trải nghiệm Thành phố cà phê,2,0,0.0
568,1DRcn1MRM3E,youtube,Cong Caphe,video,2018-06-20,800,9,1.125,0.0,CỘNG VĂN MIẾU | MỜI BẠN GHÉ CỘNG | CỘNG CAPHE,0,0,
1046,yvb7EqOq0gQ,youtube,Trung Nguyên Legend,video,2024-07-05,522,9,1.7241,0.0,Cà phê G7 Gold Mother Land (nóng) mang đến cho bạn một trải nghiệm thưởng thức rất khác biệt #short,0,0,
119,6oiV3FoAUB0,youtube,Highlands Coffee Vietnam,video,2021-01-26,540956,9,0.0017,0.0,"HIGHLANDS COFEE || PHINDI HẠNH NHÂN - ÊM CHẤT PHIN, ÊM KHỞI ĐẦU MỚI (Êmmm Khi Phụ Mẹ Trước Tết)",0,0,
24,OORB6LUdPWE,youtube,Highlands Coffee Vietnam,video,2023-01-01,762,9,1.1811,0.0,Đón Tết Này Thật Khác Lạ Cùng Game “Thật Hay Thách” #TếtNàyLàCủaChúngMình #HighlandsCoffee,0,0,
412,yKVdmzVwUbI,youtube,Trung Nguyên Legend,video,2026-04-05,1157,9,0.7779,0.0,💌 SÁCH QUÝ ĐỔI ĐỜI: NGƯỜI BẠN ĐỒNG HÀNH ĐẶC BIỆT NƠI TUYẾN ĐẦU TỔ QUỐC! ❤,0,0,
410,wUaao-3J8EY,youtube,Trung Nguyên Legend,video,2026-04-06,186,9,4.8387,0.0,🌟 Hành trình Từ Trái Tim hội tụ và lan tỏa khát vọng Lập Chí Vĩ Đại - Khởi Nghiệp Kiến Quốc 💫,0,0,
94,NJcOgjruSTY,youtube,Highlands Coffee Vietnam,video,2022-12-15,718,9,1.2535,0.0,Với Highlands Coffee® cộng đồng là Niềm Quý Trọng 🌈 #HighlandsCoffee #HighlandsLàCủaChúngMình m,0,0,
1156,B2TaxJRkhOg,youtube,Trung Nguyên Legend,video,2023-03-18,501,9,1.7964,0.0,Lễ Hội Cà Phê Buôn Ma Thuột 2023 #4,0,0,
1374,HOEMU3cJY3o,youtube,Trung Nguyên Legend,video,2019-07-05,1952,9,0.4611,0.0,Sự hòa trộn tinh hoa Ý - Việt cùng Espresso và sữa đặc.,0,0,
1136,7rL9-1CcRTA,youtube,Trung Nguyên Legend,video,2023-05-06,682,9,1.3196,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà báo Nguyễn Thị Tâm,0,0,
938,usj0W3X8mAk,youtube,Trung Nguyên Legend,video,2025-09-03,767,9,1.1734,0.0,🌟 KHÁT VỌNG TUỔI TRẺ – KHỞI NGHIỆP KIẾN QUỐC,0,0,
1122,hnyNfEYXB-8,youtube,Trung Nguyên Legend,video,2023-05-27,754,9,1.1936,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhạc sĩ Võ Thiện Thanh,0,0,
871,Ww7lSU0_nWg,youtube,Trung Nguyên Legend,video,2026-03-28,164,9,5.4878,0.0,"Qua nắng gió Tây Nguyên, Hành trình Từ Trái Tim mang sách đến với chiến sĩ biên phòng Tuy Đức",1,0,0.0
1121,-pMTTH422ZE,youtube,Trung Nguyên Legend,video,2023-05-29,726,9,1.2397,0.0,Hành trình trải nghiệm Lối Sống Tỉnh Thức - Nhà báo Vũ Kim Hạnh,0,0,
1247,EZCvJ6i5N8M,youtube,Trung Nguyên Legend,video,2021-11-15,821,9,1.0962,0.0,MOCKTAIL GREEN PEPPER | Bí quyết cho xương khớp khỏe,2,0,0.0
420,owaJHol2Zps,youtube,Trung Nguyên Legend,video,2026-04-03,207,9,4.3478,0.0,Nhật ký Hành trình Từ Trái Tim: Khởi nghiệp kiến quốc bắt đầu từ chí lớn,1,0,0.0
1294,7x3db1E7u9I,youtube,Trung Nguyên Legend,video,2020-09-05,1025,9,0.878,0.0,KHÔNG CẦN ĐẾN Ý CŨNG CÓ THỂ TRẢI NGHIỆM VĂN MINH CÀ PHÊ ROMAN,0,0,
426,xpsHzTR-iZ0,youtube,Trung Nguyên Legend,video,2026-03-31,810,9,1.1111,0.0,"Khoảnh khắc ấn tượng của ""Hành trình Từ Trái Tim"" chặng TPHCM - Buôn Ma Thuột - Ngọc Hồi - Đà Nẵng",1,0,0.0
